251,28/11/2023 19:38:51,24.12,23.91,24.23,23.67,23.93,39.85,39.61
252,28/11/2023 19:38:52,24.12,23.91,24.23,23.67,23.93,39.84,39.61
253,28/11/2023 19:38:53,24.12,23.91,24.23,23.67,23.93,39.83,39.6
254,28/11/2023 19:38:54,24.12,23.91,24.23,23.67,23.92,39.83,39.59
255,28/11/2023 19:38:55,24.12,23.91,24.23,23.67,23.92,39.82,39.58
256,28/11/2023 19:38:56,24.12,23.91,24.23,23.67,23.92,39.83,39.58
257,28/11/2023 19:38:57,24.12,23.91,24.23,23.66,23.91,39.83,39.59
258,28/11/2023 19:38:58,24.12,23.91,24.23,23.67,23.91,39.83,39.59
259,28/11/2023 19:38:59,24.12,23.91,24.23,23.67,23.91,39.83,39.59
260,28/11/2023 19:39:00,24.12,23.91,24.23,23.66,23.9,39.83,39.59
261,28/11/2023 19:39:01,24.12,23.91,24.23,23.66,23.91,39.83,39.59
262,28/11/2023 19:39:02,24.12,23.91,24.23,23.67,23.91,39.82,39.59
263,28/11/2023 19:39:03,24.12,23.91,24.24,23.66,23.91,39.82,39.59
264,28/11/2023 19:39:04,24.12,23.91,24.24,23.66,23.92,39.51,39.31
265,28/11/2023 19:39:05,24.11,23.91,24.24,23.66,23.92,39,38.46
266,28/11/2023 19:39:06,24.12,23.9,24.24,23.66,23.93,38.45,37.41
267,28/11/2023 19:39:07,24.11,23.9,24.24,23.66,23.93,38.06,36.96
268,28/11/2023 19:39:08,24.12,23.9,24.23,23.66,23.94,37.72,36.72
269,28/11/2023 19:39:09,24.11,23.9,24.24,23.66,23.94,37.4,36.53
270,28/11/2023 19:39:10,24.11,23.9,24.23,23.66,23.95,37.09,36.38
271,28/11/2023 19:39:11,24.11,23.91,24.23,23.67,23.95,36.78,36.24
272,28/11/2023 19:39:12,24.11,23.9,24.23,23.67,23.96,36.47,36.1
273,28/11/2023 19:39:13,24.11,23.9,24.24,23.67,23.97,36.2,35.98
274,28/11/2023 19:39:14,24.11,23.9,24.24,23.68,23.97,35.98,35.85
275,28/11/2023 19:39:15,24.11,23.9,24.23,23.69,23.97,35.76,35.72
276,28/11/2023 19:39:16,24.11,23.9,24.23,23.68,23.97,35.53,35.59
277,28/11/2023 19:39:17,24.11,23.9,24.23,23.68,23.97,35.3,35.47
278,28/11/2023 19:39:18,24.1,23.89,24.23,23.68,23.98,35.09,35.34
279,28/11/2023 19:39:19,24.11,23.89,24.23,23.68,23.98,34.89,35.21
280,28/11/2023 19:39:20,24.11,23.9,24.23,23.69,23.99,34.7,35.08
281,28/11/2023 19:39:21,24.11,23.9,24.23,23.69,24,34.51,34.95
282,28/11/2023 19:39:22,24.11,23.9,24.23,23.69,23.99,34.33,34.83
283,28/11/2023 19:39:23,24.1,23.9,24.22,23.69,24,34.15,34.7
284,28/11/2023 19:39:24,24.11,23.89,24.23,23.69,24,33.99,34.58
285,28/11/2023 19:39:25,24.11,23.9,24.23,23.69,23.99,33.83,34.46
286,28/11/2023 19:39:26,24.11,23.89,24.23,23.69,23.99,33.66,34.33
287,28/11/2023 19:39:27,24.1,23.9,24.22,23.7,23.98,33.48,34.21
288,28/11/2023 19:39:28,24.1,23.9,24.22,23.7,23.99,33.3,34.09
289,28/11/2023 19:39:29,24.11,23.89,24.22,23.71,23.99,33.15,33.97
290,28/11/2023 19:39:30,24.11,23.89,24.23,23.7,23.98,32.99,33.85
291,28/11/2023 19:39:31,24.1,23.89,24.22,23.7,23.98,32.84,33.73
292,28/11/2023 19:39:32,24.1,23.9,24.22,23.7,23.98,32.69,33.61
293,28/11/2023 19:39:33,24.1,23.89,24.22,23.69,23.98,32.56,33.49
294,28/11/2023 19:39:34,24.1,23.89,24.23,23.7,23.98,32.41,33.38
295,28/11/2023 19:39:35,24.1,23.89,24.22,23.69,23.97,32.26,33.26
296,28/11/2023 19:39:36,24.1,23.89,24.23,23.69,23.97,32.11,33.15
297,28/11/2023 19:39:37,24.1,23.89,24.22,23.69,23.97,31.99,33.03
298,28/11/2023 19:39:38,24.1,23.89,24.23,23.69,23.96,31.86,32.91
299,28/11/2023 19:39:39,24.11,24.35,24.23,23.7,23.97,31.73,32.79
300,28/11/2023 19:39:40,24.15,27.15,24.27,23.71,23.96,31.59,32.68
301,28/11/2023 19:39:41,24.2,31.1,24.34,23.71,23.96,31.47,32.56
302,28/11/2023 19:39:42,24.38,33.97,24.39,23.71,23.97,31.34,32.44
303,28/11/2023 19:39:43,24.55,35.18,24.52,23.72,23.97,31.21,32.33
304,28/11/2023 19:39:44,24.83,35.8,24.82,23.71,23.96,31.1,32.22
305,28/11/2023 19:39:45,25.2,36.21,25.24,23.71,23.97,30.99,32.11
306,28/11/2023 19:39:46,25.57,36.61,25.69,23.72,23.96,30.89,32
307,28/11/2023 19:39:47,27.34,37.03,26.15,23.73,23.96,30.78,31.89
308,28/11/2023 19:39:48,30.95,37.22,26.6,23.73,23.96,30.67,31.79
309,28/11/2023 19:39:49,33.81,37.4,27.01,23.73,23.96,30.57,31.68
310,28/11/2023 19:39:50,35.43,37.53,27.39,23.73,23.95,30.47,31.57
311,28/11/2023 19:39:51,36.44,37.62,27.76,23.73,23.95,30.36,31.46
312,28/11/2023 19:39:52,37.08,37.68,28.12,23.73,23.95,30.24,31.35
313,28/11/2023 19:39:53,37.44,37.71,28.47,23.73,23.95,30.14,31.24
314,28/11/2023 19:39:54,37.63,37.73,28.8,23.74,23.96,30.04,31.13
315,28/11/2023 19:39:55,37.74,37.73,29.12,23.74,23.95,29.96,31.03
316,28/11/2023 19:39:56,37.76,37.69,29.42,23.74,23.95,29.88,30.93
317,28/11/2023 19:39:57,37.78,37.49,29.71,23.74,23.95,29.79,30.83
318,28/11/2023 19:39:58,37.8,37.44,30,23.74,23.95,29.71,30.73
319,28/11/2023 19:39:59,37.78,37.44,30.27,23.74,23.95,29.62,30.65
320,28/11/2023 19:40:00,37.75,37.45,30.54,23.73,23.95,29.52,30.55
321,28/11/2023 19:40:01,37.74,37.45,30.79,23.73,23.95,29.43,30.46
322,28/11/2023 19:40:02,37.72,37.45,31.03,23.73,23.96,29.34,30.36
323,28/11/2023 19:40:03,37.7,37.42,31.26,23.72,23.95,29.24,30.27
324,28/11/2023 19:40:04,37.69,37.4,31.47,23.73,23.95,29.15,30.17
325,28/11/2023 19:40:05,37.67,37.39,31.68,23.73,23.96,29.07,30.08
326,28/11/2023 19:40:06,37.65,37.39,31.86,23.73,23.95,28.98,29.99
